"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","ProcessName","MainWindowHandle","MainWindowTitle","Responding","Site","Container"
"chrome","3","2028","2307763380224","305684480","182091776","74264","C:\Program Files\Google\Chrome\Application\chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" ","System.Diagnostics.Process (explorer)","Google LLC","497.609375","135.0.7049.115","135.0.7049.115","Google Chrome","Google Chrome","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6568","8",,"False","4/29/2025 9:11:56 AM",,"17000",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","74264","74264","182091776","182091776","1361672","1361672","292454400","292454400","429559808","429559808","2308019646464","1622208512","True","Normal","182091776","182091776","1048575","3",,"System.Diagnostics.ProcessThreadCollection","2028","2307763380224","1365942272","False",,,,"305684480","305684480",,"System.Diagnostics.ProcessModule (chrome.exe)","00:00:56.0781250","00:08:17.6093750","00:07:21.5312500","chrome","67534","Learn Windows PowerShell In A Month Of Lunches - Google Chrome","True",,
"chrome","3","274","2306923823104","23912448","12947456","17944","C:\Program Files\Google\Chrome\Application\chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-US --service-sandbox-type=audio --no-pre-read-main-dll --metrics-shmem-handle=8744,i,7771261634749730100,2789250488642061114,524288 --field-trial-handle=1968,i,8642313891881064630,15994192148552408508,262144 --variations-seed-version=20250428-180433.633000 --mojo-platform-channel-handle=9820 /prefetch:12","System.Diagnostics.Process (chrome)","Google LLC","0.15625","135.0.7049.115","135.0.7049.115","Google Chrome","Google Chrome","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6428","8",,"False","4/29/2025 9:25:02 AM",,"19568",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","17944","17944","12947456","12947456","706568","706568","13189120","13189120","25288704","25288704","2306974449664","577011712","True","Normal","12947456","12947456","1048575","3",,"System.Diagnostics.ProcessThreadCollection","274","2306923823104","526385152","False",,,,"23912448","23912448",,"System.Diagnostics.ProcessModule (chrome.exe)","00:00:00.0156250","00:00:00.1562500","00:00:00.1406250","chrome","0","","True",,
"chrome","3","216","2306921259008","21532672","11223040","15088","C:\Program Files\Google\Chrome\Application\chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --no-pre-read-main-dll --metrics-shmem-handle=2384,i,10178891279126326395,7320202027390358847,524288 --field-trial-handle=1968,i,8642313891881064630,15994192148552408508,262144 --variations-seed-version=20250428-180433.633000 --mojo-platform-channel-handle=2140 /prefetch:13","System.Diagnostics.Process (chrome)","Google LLC","0.5","135.0.7049.115","135.0.7049.115","Google Chrome","Google Chrome","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7828","8",,"False","4/29/2025 9:11:56 AM",,"20584",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","15088","15088","11223040","11223040","633288","633288","21950464","21950464","31019008","31019008","2306937905152","540467200","True","Normal","11223040","11223040","1048575","3",,"System.Diagnostics.ProcessThreadCollection","216","2306921259008","523821056","False",,,,"21532672","21532672",,"System.Diagnostics.ProcessModule (chrome.exe)","00:00:00.1875000","00:00:00.5000000","00:00:00.3125000","chrome","0","","True",,
"chrome","3","418","3762642763776","167215104","103596032","31424","C:\Program Files\Google\Chrome\Application\chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --enable-dinosaur-easter-egg-alt-images --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=724 --time-ticks-at-unix-epoch=-1745695629136688 --launch-time-ticks=247618159494 --metrics-shmem-handle=16964,i,16454168534383536326,15372317338592930417,2097152 --field-trial-handle=1968,i,8642313891881064630,15994192148552408508,262144 --variations-seed-version=20250428-180433.633000 --mojo-platform-channel-handle=2484 /prefetch:1","System.Diagnostics.Process (chrome)","Google LLC","0.3125","135.0.7049.115","135.0.7049.115","Google Chrome","Google Chrome","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4924","4",,"False","4/29/2025 12:14:07 PM",,"22888",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","31424","31424","103596032","103596032","745832","745832","124461056","124461056","184750080","184750080","3762654777344","263426048","True","Idle","103596032","103596032","1048575","3",,"System.Diagnostics.ProcessThreadCollection","418","3762642763776","251412480","False",,,,"167215104","167215104",,"System.Diagnostics.ProcessModule (chrome.exe)","00:00:00.0312500","00:00:00.3125000","00:00:00.2812500","chrome","0","","True",,
"chrome","3","372","3762634579968","109867008","66015232","26528","C:\Program Files\Google\Chrome\Application\chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --extension-process --init-isolate-as-foreground --enable-dinosaur-easter-egg-alt-images --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=167 --time-ticks-at-unix-epoch=-1745695629136688 --launch-time-ticks=237932073208 --metrics-shmem-handle=9116,i,13424488447949001035,3667480573101172018,2097152 --field-trial-handle=1968,i,8642313891881064630,15994192148552408508,262144 --variations-seed-version=20250428-180433.633000 --mojo-platform-channel-handle=9256 /prefetch:9","System.Diagnostics.Process (chrome)","Google LLC","5.21875","135.0.7049.115","135.0.7049.115","Google Chrome","Google Chrome","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","812","4",,"False","4/29/2025 9:32:41 AM",,"24520",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","26528","26528","66015232","66015232","707096","707096","74964992","74964992","128581632","128581632","3762653827072","262475776","True","Idle","66015232","66015232","1048575","3",,"System.Diagnostics.ProcessThreadCollection","372","3762634579968","243228672","False",,,,"109867008","109867008",,"System.Diagnostics.ProcessModule (chrome.exe)","00:00:00.5312500","00:00:05.2187500","00:00:04.6875000","chrome","0","","True",,
"chrome","3","2008","2308204318720","325599232","426110976","48528","C:\Program Files\Google\Chrome\Application\chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=gpu-process --no-pre-read-main-dll --gpu-preferences=UAAAAAAAAADgAAAEAAAAAAAAAAAAAAAAAABgAAEAAAAAAAAAAAAAAAAAAAACAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --metrics-shmem-handle=1812,i,9524340224442939230,15615198801859028690,262144 --field-trial-handle=1968,i,8642313891881064630,15994192148552408508,262144 --variations-seed-version=20250428-180433.633000 --mojo-platform-channel-handle=1976 /prefetch:2","System.Diagnostics.Process (chrome)","Google LLC","65.734375","135.0.7049.115","135.0.7049.115","Google Chrome","Google Chrome","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5192","10",,"False","4/29/2025 9:11:56 AM",,"26516",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","48528","48528","426110976","426110976","1542520","1542520","699158528","699158528","641458176","641458176","2308388560896","1991122944","True","AboveNormal","426110976","426110976","1048575","3",,"System.Diagnostics.ProcessThreadCollection","2008","2308204318720","1806880768","False",,,,"325599232","325599232",,"System.Diagnostics.ProcessModule (chrome.exe)","00:00:17.2500000","00:01:05.7343750","00:00:48.4843750","chrome","0","","True",,
"chrome","3","232","3762468159488","30830592","14532608","19792","C:\Program Files\Google\Chrome\Application\chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --enable-dinosaur-easter-egg-alt-images --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=727 --time-ticks-at-unix-epoch=-1745695629136688 --launch-time-ticks=247625645021 --metrics-shmem-handle=17964,i,4948358987345445842,12961939037057241020,2097152 --field-trial-handle=1968,i,8642313891881064630,15994192148552408508,262144 --variations-seed-version=20250428-180433.633000 --mojo-platform-channel-handle=14564 /prefetch:1","System.Diagnostics.Process (chrome)","Google LLC","0","135.0.7049.115","135.0.7049.115","Google Chrome","Google Chrome","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2768","4",,"False","4/29/2025 12:14:14 PM",,"28520",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","19792","19792","14532608","14532608","722248","722248","16044032","16044032","31997952","31997952","3762468159488","76808192","True","Idle","14532608","14532608","1048575","3",,"System.Diagnostics.ProcessThreadCollection","232","3762468159488","76808192","False",,,,"30830592","30830592",,"System.Diagnostics.ProcessModule (chrome.exe)","00:00:00","00:00:00","00:00:00","chrome","0","","True",,
"Code","3","366","3446266441728","118824960","54501376","28320","C:\Users\nhuyn\AppData\Local\Programs\Microsoft VS Code\Code.exe","""C:\Users\nhuyn\AppData\Local\Programs\Microsoft VS Code\Code.exe"" --type=renderer --user-data-dir=""C:\Users\nhuyn\AppData\Roaming\Code"" --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --app-user-model-id=Microsoft.VisualStudioCode --app-path=""C:\Users\nhuyn\AppData\Local\Programs\Microsoft VS Code\resources\app"" --enable-sandbox --enable-blink-features=HighlightAPI --disable-blink-features=FontMatchingCTMigration,StandardizedBrowserZoom, --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=9 --time-ticks-at-unix-epoch=-1745695629136688 --launch-time-ticks=236681249197 --field-trial-handle=4028,i,6450867282324863512,9618416514767784473,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=3572 --vscode-window-config=vscode:c850d86b-1779-4d02-b84f-0962eb8eceec /prefetch:1","System.Diagnostics.Process (Code)","Microsoft Corporation","17.03125","1.99.3","1.99.3","Visual Studio Code","Visual Studio Code","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9008","4",,"False","4/29/2025 9:11:50 AM",,"1412",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","28320","28320","54501376","54501376","537184","537184","79187968","79187968","150061056","150061056","3447939878912","-918859776","True","Idle","54501376","54501376","1048575","3",,"System.Diagnostics.ProcessThreadCollection","366","3446266441728","1702670336","False",,,,"118824960","118824960",,"System.Diagnostics.ProcessModule (Code.exe)","00:00:00.7812500","00:00:17.0312500","00:00:16.2500000","Code","0","","True",,
"Code","3","295","3446255939584","99872768","92000256","28984","C:\Users\nhuyn\AppData\Local\Programs\Microsoft VS Code\Code.exe","""C:\Users\nhuyn\AppData\Local\Programs\Microsoft VS Code\Code.exe"" --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --video-capture-use-gpu-memory-buffer --user-data-dir=""C:\Users\nhuyn\AppData\Roaming\Code"" --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=3760,i,6450867282324863512,9618416514767784473,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=3756 /prefetch:14","System.Diagnostics.Process (Code)","Microsoft Corporation","4.671875","1.99.3","1.99.3","Visual Studio Code","Visual Studio Code","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9428","8",,"False","4/29/2025 9:11:44 AM",,"1892",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","28984","28984","92000256","92000256","580096","580096","156585984","156585984","176254976","176254976","3478834237440","-89272320","True","Normal","92000256","92000256","1048575","3",,"System.Diagnostics.ProcessThreadCollection","295","3446255939584","1692168192","False",,,,"99872768","99872768",,"System.Diagnostics.ProcessModule (Code.exe)","00:00:01.6718750","00:00:04.6718750","00:00:03","Code","0","","True",,
"Code","3","201","3444417060864","93552640","28676096","19432","C:\Users\nhuyn\AppData\Local\Programs\Microsoft VS Code\Code.exe","""C:\Users\nhuyn\AppData\Local\Programs\Microsoft VS Code\Code.exe"" c:\Users\nhuyn\.vscode\extensions\dbaeumer.vscode-eslint-3.0.10\server\out\eslintServer.js --node-ipc --clientProcessId=13204","System.Diagnostics.Process (Code)","Microsoft Corporation","0.09375","1.99.3","1.99.3","Visual Studio Code","Visual Studio Code","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4556","8",,"False","4/29/2025 9:11:47 AM",,"2056",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","19432","19432","28676096","28676096","562600","562600","28733440","28733440","99553280","99553280","3444970643456","406872064","True","Normal","28676096","28676096","1048575","3",,"System.Diagnostics.ProcessThreadCollection","201","3444417060864","-146710528","False",,,,"93552640","93552640",,"System.Diagnostics.ProcessModule (Code.exe)","00:00:00.0156250","00:00:00.0937500","00:00:00.0781250","Code","0","","True",,
"Code","3","258","2238052007936","31133696","11608064","12552","C:\Users\nhuyn\AppData\Local\Programs\Microsoft VS Code\Code.exe","""C:\Users\nhuyn\AppData\Local\Programs\Microsoft VS Code\Code.exe"" --type=crashpad-handler --user-data-dir=C:\Users\nhuyn\AppData\Roaming\Code /prefetch:4 --no-rate-limit --monitor-self-annotation=ptype=crashpad-handler --database=C:\Users\nhuyn\AppData\Roaming\Code\Crashpad --url=appcenter://code?aid=a4e3233c-699c-46ec-b4f4-9c2a77254662&uid=70399c69-e307-4d14-9a2e-3fd69e4fe02d&iid=70399c69-e307-4d14-9a2e-3fd69e4fe02d&sid=70399c69-e307-4d14-9a2e-3fd69e4fe02d --annotation=_companyName=Microsoft --annotation=_productName=VSCode --annotation=_version=1.99.3 --annotation=plat=Win64 --annotation=prod=Electron --annotation=ver=34.3.2 --initial-client-data=0x4a0,0x4a4,0x4a8,0x480,0x4ac,0x7ff7fb514534,0x7ff7fb514540,0x7ff7fb514550","System.Diagnostics.Process (Code)","Microsoft Corporation","0","1.99.3","1.99.3","Visual Studio Code","Visual Studio Code","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9740","8",,"False","4/29/2025 9:11:43 AM",,"7336",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","12552","12552","11608064","11608064","558568","558568","11657216","11657216","31870976","31870976","2238077173760","399212544","True","Normal","11608064","11608064","1048575","3",,"System.Diagnostics.ProcessThreadCollection","258","2238052007936","374046720","False",,,,"31133696","31133696",,"System.Diagnostics.ProcessModule (Code.exe)","00:00:00","00:00:00","00:00:00","Code","0","","True",,
"Code","3","1025","2238879997952","222388224","257822720","35392","C:\Users\nhuyn\AppData\Local\Programs\Microsoft VS Code\Code.exe","""C:\Users\nhuyn\AppData\Local\Programs\Microsoft VS Code\Code.exe"" --type=gpu-process --user-data-dir=""C:\Users\nhuyn\AppData\Roaming\Code"" --gpu-preferences=UAAAAAAAAADgAAAEAAAAAAAAAAAAAAAAAABgAAEAAAAAAAAAAAAAAAAAAAACAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --field-trial-handle=1776,i,6450867282324863512,9618416514767784473,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=1768 /prefetch:2","System.Diagnostics.Process (Code)","Microsoft Corporation","61.703125","1.99.3","1.99.3","Visual Studio Code","Visual Studio Code","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8532","10",,"False","4/29/2025 9:11:43 AM",,"10836",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","35392","35392","257822720","257822720","1234696","1234696","289398784","289398784","300072960","300072960","2238921809920","1243848704","True","AboveNormal","257822720","257822720","1048575","3",,"System.Diagnostics.ProcessThreadCollection","1025","2238879997952","1202036736","False",,,,"222388224","222388224",,"System.Diagnostics.ProcessModule (Code.exe)","00:00:17.9218750","00:01:01.7031250","00:00:43.7812500","Code","0","","True",,
